category,company_name,product_name,crawl_date,가격요소주계약기준_계약체결비용지수_계약체결비용지수_남자,가격요소주계약기준_계약체결비용지수_계약체결비용지수_여자,가격요소주계약기준_금리부가방식_및_적용금리_금리연동형_자산연계형_최저보증이율,가격요소주계약기준_금리부가방식_및_적용금리_금리연동형_자산연계형_현재공시이율,가격요소주계약기준_금리부가방식_및_적용금리_금리확정형_확정이율,가격요소주계약기준_보장범위지수_보장범위지수_암입원,가격요소주계약기준_보장범위지수_보장범위지수_암진단,가격요소주계약기준_보험가격지수_보험가격지수_남자,가격요소주계약기준_보험가격지수_보험가격지수_여자,가격요소주계약기준_부가보험료지수_부가보험료지수_남자,가격요소주계약기준_부가보험료지수_부가보험료지수_여자,보장내용_및_보험료_구분_구분_구분,보장내용_및_보험료_급부명칭_급부명칭_급부명칭,보장내용_및_보험료_보험료_보험료_가입금액,보장내용_및_보험료_보험료_보험료_남자,보장내용_및_보험료_보험료_보험료_여자,보장내용_및_보험료_지급금액_지급금액_지급금액,보장내용_및_보험료_지급사유_지급사유_지급사유,보험회사명_보험회사명_보험회사명_보험회사명,상품명_상품명_상품명_상품명,상품운용_대표번호_대표번호_대표번호,상품운용_특이사항_특이사항_특이사항,상품운용_판매일자_판매일자_판매일자,상품운용_판매채널_판매채널_판매채널,상품특징_갱신주기_갱신주기_갱신주기,상품특징_유니버셜_유니버셜_유니버셜,상품특징_해약환급금_해약환급금_해약환급금
암보험,신한라이프생명,"신한SOL암보험(무배당, 해약환급금 미지급형)",2025-09-25 17:21:27,-,-,-,-,2.25 %,-,87.3 %,92.8 %,102.4 %,-,-,주계약,여성유방암 진단급여금,"3,000만원",29010  원,"21,840  원","보험가입금액의 30% (다만, 계약일부터 1년 미만에 지급사유가 발생한 경우 “보험가입금액의 15%”를 지급함)","보험기간 중 피보험자가 “암” 및 “중증 갑상선암” 보장개시일 이 후 “여성유방암”으로 진단확정 되었을 때 (다만, 최초 1회의 진 단확정에 한함)",신한라이프생명,"신한SOL암보험(무배당, 해약환급금 미지급형)",1588-5580,"1. 보험기간 : 10/20/30년만기, 60/70/80세만기 2. 보험형태 : 해약환급급 미지급형, 일반형 3. 가입나이 : 만19세 ~ 60세 4. 보험료 예시기준 : 해약환급금 미지급형, 가입금액 3,000만원 남ㆍ여 40세, 80세만기, 20년납, 월납(주계약 특약 동일 조건) 5. 보장범위지수 산출시 개별상품 위험보험료 기준 ·암진단급여금 : 1,000만원 ·여성유방암진단급여금: 300만원 ·전립선암진단급여금 : 300만원 ·소액암진단금 : 100만원",2025-09-01,CM,비갱신형,비유니버셜,무해지/저해지환급
암보험,신한라이프생명,"신한SOL암보험(무배당, 해약환급금 미지급형)",2025-09-25 17:21:27,-,-,-,-,2.25 %,-,87.3 %,92.8 %,102.4 %,-,-,주계약,전립선암 진단급여금,"3,000만원",29010  원,"21,840  원","보험가입금액의 30% (다만, 계약일부터 1년 미만에 지급사유가 발생한 경우 “보험가입금액의 15%”를 지급함)","보험기간 중 피보험자가 “암” 및 “중증 갑상선암” 보장개시일 이 후 “전립선암”으로 진단확정 되 었을 때 (다만, 최초 1회의 진단 확정에 한함)",신한라이프생명,"신한SOL암보험(무배당, 해약환급금 미지급형)",1588-5580,"1. 보험기간 : 10/20/30년만기, 60/70/80세만기 2. 보험형태 : 해약환급급 미지급형, 일반형 3. 가입나이 : 만19세 ~ 60세 4. 보험료 예시기준 : 해약환급금 미지급형, 가입금액 3,000만원 남ㆍ여 40세, 80세만기, 20년납, 월납(주계약 특약 동일 조건) 5. 보장범위지수 산출시 개별상품 위험보험료 기준 ·암진단급여금 : 1,000만원 ·여성유방암진단급여금: 300만원 ·전립선암진단급여금 : 300만원 ·소액암진단금 : 100만원",2025-09-01,CM,비갱신형,비유니버셜,무해지/저해지환급
암보험,신한라이프생명,"신한SOL암보험(무배당, 해약환급금 미지급형)",2025-09-25 17:21:27,-,-,-,-,2.25 %,-,87.3 %,92.8 %,102.4 %,-,-,주계약,소액암 진단급여금,"3,000만원",29010  원,"21,840  원","보험가입금액의 10% (다만, 계약일부터 1년 미만에 지급사유가 발생한 경우 “보험가입금액의 5%”를 지급함)","보험기간 중 피보험자가 보장개 시일 이후에 “기타피부암”, “중증 이외 갑상선암”, “제자리암”, “경 계성종양”, “대장점막내암”, “비 침습방광암”으로 진단확정 되었 을 때 (다만, 각각 최초1회의 진 단확정에 한함)",신한라이프생명,"신한SOL암보험(무배당, 해약환급금 미지급형)",1588-5580,"1. 보험기간 : 10/20/30년만기, 60/70/80세만기 2. 보험형태 : 해약환급급 미지급형, 일반형 3. 가입나이 : 만19세 ~ 60세 4. 보험료 예시기준 : 해약환급금 미지급형, 가입금액 3,000만원 남ㆍ여 40세, 80세만기, 20년납, 월납(주계약 특약 동일 조건) 5. 보장범위지수 산출시 개별상품 위험보험료 기준 ·암진단급여금 : 1,000만원 ·여성유방암진단급여금: 300만원 ·전립선암진단급여금 : 300만원 ·소액암진단금 : 100만원",2025-09-01,CM,비갱신형,비유니버셜,무해지/저해지환급
암보험,신한라이프생명,"신한SOL암보험(무배당, 해약환급금 미지급형)",2025-09-25 17:21:27,-,-,-,-,2.25 %,-,87.3 %,92.8 %,102.4 %,-,-,특약,"신한SOL암보험 암사망특약 (무배당, 해약환급금 미지급형)","3,000만원",9840  원,"4,890  원",특약보험가입금액의 100%,"특약보험기간 중 피보험자가 보장개시일(“암” 및 “중증 갑상선암”의 경우 “암” 및 “중증 갑상선암” 보장개시일) 이후에 “암”, “기타피부암”, “갑상선암”, “대장점막내암” 또는 “비침습방광암”으로 진단확정 되고, 특약보험기간 중 그 “암”, “기타피부암”, “갑 상선암”, “대장점막내암” 또는 “비침습방광암”을 직 접적인 원인으로 사망하였을 때",신한라이프생명,"신한SOL암보험(무배당, 해약환급금 미지급형)",1588-5580,"1. 보험기간 : 10/20/30년만기, 60/70/80세만기 2. 보험형태 : 해약환급급 미지급형, 일반형 3. 가입나이 : 만19세 ~ 60세 4. 보험료 예시기준 : 해약환급금 미지급형, 가입금액 3,000만원 남ㆍ여 40세, 80세만기, 20년납, 월납(주계약 특약 동일 조건) 5. 보장범위지수 산출시 개별상품 위험보험료 기준 ·암진단급여금 : 1,000만원 ·여성유방암진단급여금: 300만원 ·전립선암진단급여금 : 300만원 ·소액암진단금 : 100만원",2025-09-01,CM,비갱신형,비유니버셜,무해지/저해지환급
암보험,신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",2025-09-25 17:21:27,-,-,-,-,2.25 %,-,93.5 %,134.6 %,140.9 %,-,-,주계약,암진단급여금,"3,000만원",21960  원,"23,280  원",보험가입금액의 100%,"보험기간 중 피보험자가 보장개시일 이후에 “「여성유방암 및 전립선암」 이외의 암” 또는 “중증 갑상선암”으로 진단확정 되었을 때 (다만, 최초 1회의 진단확정에 한함)",신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",1588-5580,"1. 보험기간 : 10년/20년만기 (최대 100세까지 갱신 가능) 만15세~70세 (간편심사형: 만15세~80세) 2. 가입나이 : 최초계약 만15세~70세 (간편심사형: 만15세~80세), 갱신계약 25~99세(20년만기 35~99세) 3. 보험료 예시기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 4. 보험가격지수 산출기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 5. 보장범위지수 산출시 개별상품 위험보험료 기준 : 간편심사(335)형, 40세, 일반암 진단금 1,000만원 / 소액암 진단금 100만원",2025-09-01,대면채널  TM,갱신형,비유니버셜,순수보장
암보험,신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",2025-09-25 17:21:27,-,-,-,-,2.25 %,-,93.5 %,134.6 %,140.9 %,-,-,주계약,여성유방암진단급여금,"3,000만원",21960  원,"23,280  원",보험가입금액의 30%,"보험기간 중 피보험자가 보장개시일 이후에 “여성유방암”으로 진단확정 되었을 때 (다만, 최초 1회의 진단확정에 한함)",신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",1588-5580,"1. 보험기간 : 10년/20년만기 (최대 100세까지 갱신 가능) 만15세~70세 (간편심사형: 만15세~80세) 2. 가입나이 : 최초계약 만15세~70세 (간편심사형: 만15세~80세), 갱신계약 25~99세(20년만기 35~99세) 3. 보험료 예시기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 4. 보험가격지수 산출기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 5. 보장범위지수 산출시 개별상품 위험보험료 기준 : 간편심사(335)형, 40세, 일반암 진단금 1,000만원 / 소액암 진단금 100만원",2025-09-01,대면채널  TM,갱신형,비유니버셜,순수보장
암보험,신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",2025-09-25 17:21:27,-,-,-,-,2.25 %,-,93.5 %,134.6 %,140.9 %,-,-,주계약,전립선암진단급여금,"3,000만원",21960  원,"23,280  원",보험가입금액의 30%,"보험기간 중 피보험자가 보장개시일 이후에 “전립선암”으로 진단확정 되었을 때 (다만, 최초 1회의 진단확정에 한함)",신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",1588-5580,"1. 보험기간 : 10년/20년만기 (최대 100세까지 갱신 가능) 만15세~70세 (간편심사형: 만15세~80세) 2. 가입나이 : 최초계약 만15세~70세 (간편심사형: 만15세~80세), 갱신계약 25~99세(20년만기 35~99세) 3. 보험료 예시기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 4. 보험가격지수 산출기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 5. 보장범위지수 산출시 개별상품 위험보험료 기준 : 간편심사(335)형, 40세, 일반암 진단금 1,000만원 / 소액암 진단금 100만원",2025-09-01,대면채널  TM,갱신형,비유니버셜,순수보장
암보험,신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",2025-09-25 17:21:27,-,-,-,-,2.25 %,-,93.5 %,134.6 %,140.9 %,-,-,주계약,소액암 진단급여금,"3,000만원",21960  원,"23,280  원",보험가입금액의 10%,"보험기간 중 피보험자가 보장개시일 이후에 “기타피부암”, “중증 이외 갑상선암”, “제자리암”, “경계성종양”, “대장점막내암”, “비침습방광암”으로 진단확정 되었을 때 (다만, 각각 최초1회의 진단확정에 한함)",신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",1588-5580,"1. 보험기간 : 10년/20년만기 (최대 100세까지 갱신 가능) 만15세~70세 (간편심사형: 만15세~80세) 2. 가입나이 : 최초계약 만15세~70세 (간편심사형: 만15세~80세), 갱신계약 25~99세(20년만기 35~99세) 3. 보험료 예시기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 4. 보험가격지수 산출기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 5. 보장범위지수 산출시 개별상품 위험보험료 기준 : 간편심사(335)형, 40세, 일반암 진단금 1,000만원 / 소액암 진단금 100만원",2025-09-01,대면채널  TM,갱신형,비유니버셜,순수보장
암보험,신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",2025-09-25 17:21:27,-,-,-,-,2.25 %,-,93.5 %,134.6 %,140.9 %,-,-,특약,"바로암직접치료특약C(무배당, 갱신형)","1,000만원",2090  원,"3,060  원",특약보험가입금액의 10% * 이외 보장담보는 상품요약서 참조,"특약보험기간 중 피보험자가 보장개시일 이후에 “암”, “대장점막내암” 또는 “비침습방광암”으로 진단확정 되고, 그 “암”, “대장점막내암” 또는 “비침습방광암”의 직접적인 치료를 목적으로 특약보험기간 중 “항암방사선치료”를 받았을 때 (다만, 최초 1회에 한함) * 이외 보장담보는 상품요약서 참조",신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",1588-5580,"1. 보험기간 : 10년/20년만기 (최대 100세까지 갱신 가능) 만15세~70세 (간편심사형: 만15세~80세) 2. 가입나이 : 최초계약 만15세~70세 (간편심사형: 만15세~80세), 갱신계약 25~99세(20년만기 35~99세) 3. 보험료 예시기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 4. 보험가격지수 산출기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 5. 보장범위지수 산출시 개별상품 위험보험료 기준 : 간편심사(335)형, 40세, 일반암 진단금 1,000만원 / 소액암 진단금 100만원",2025-09-01,대면채널  TM,갱신형,비유니버셜,순수보장
암보험,신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",2025-09-25 17:21:27,-,-,-,-,2.25 %,-,93.5 %,134.6 %,140.9 %,-,-,특약,"바로암직접치료통원플러스특약C(무배당, 갱신형)","1,000만원",3070  원,"9,340  원",특약보험가입금액의 1% * 이외 보장담보는 상품요약서 참조,"특약보험기간 중 피보험자가 보장개시일 이후에 「암, 대장점막내암 또는 비침습방광암」으로 진단확정 되고, 그 「암, 대장점막내암 또는 비침습방광암」의 직접적인 치료를 목적으로 특약보험기간 중 통원하였을 때 (통원 1회당, 1일 1회에 한함) * 이외 보장담보는 상품요약서 참조",신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",1588-5580,"1. 보험기간 : 10년/20년만기 (최대 100세까지 갱신 가능) 만15세~70세 (간편심사형: 만15세~80세) 2. 가입나이 : 최초계약 만15세~70세 (간편심사형: 만15세~80세), 갱신계약 25~99세(20년만기 35~99세) 3. 보험료 예시기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 4. 보험가격지수 산출기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 5. 보장범위지수 산출시 개별상품 위험보험료 기준 : 간편심사(335)형, 40세, 일반암 진단금 1,000만원 / 소액암 진단금 100만원",2025-09-01,대면채널  TM,갱신형,비유니버셜,순수보장
암보험,신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",2025-09-25 17:21:27,-,-,-,-,2.25 %,-,93.5 %,134.6 %,140.9 %,-,-,특약,"바로암사망특약C(무배당, 갱신형)","1,000만원",1470  원,"1,190  원",특약보험가입금액의 100%,"특약보험기간 중 피보험자가 보장개시일 이후에 “암”, “기타피부암”, “갑상선암”, “대장점막내암” 또는 “비침습방광암”으로 진단확정 되고, 그 “암”, “기타피부암”, “갑상선암”, “대장점막내암” 또는 “비침습방광암”을 직접적인 원인으로 특약보험기간 중 사망하였을 때",신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",1588-5580,"1. 보험기간 : 10년/20년만기 (최대 100세까지 갱신 가능) 만15세~70세 (간편심사형: 만15세~80세) 2. 가입나이 : 최초계약 만15세~70세 (간편심사형: 만15세~80세), 갱신계약 25~99세(20년만기 35~99세) 3. 보험료 예시기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 4. 보험가격지수 산출기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 5. 보장범위지수 산출시 개별상품 위험보험료 기준 : 간편심사(335)형, 40세, 일반암 진단금 1,000만원 / 소액암 진단금 100만원",2025-09-01,대면채널  TM,갱신형,비유니버셜,순수보장
암보험,신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",2025-09-25 17:21:27,-,-,-,-,2.25 %,-,93.5 %,134.6 %,140.9 %,-,-,특약,"바로진심을품은일반암진단특약C(무배당, 갱신형)","1,000만원",6040  원,"4,980  원",올페이 대상계약 총 보험료,"특약보험기간 중 피보험자가 보장개시일 이후에 “「여성유방암 및 전립선암」 이외의 암” 또는 “중증 갑상선암”으로 진단 확정 되었을 때 (다만, 최초 1회의 진단확정에 한함)",신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",1588-5580,"1. 보험기간 : 10년/20년만기 (최대 100세까지 갱신 가능) 만15세~70세 (간편심사형: 만15세~80세) 2. 가입나이 : 최초계약 만15세~70세 (간편심사형: 만15세~80세), 갱신계약 25~99세(20년만기 35~99세) 3. 보험료 예시기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 4. 보험가격지수 산출기준 : 간편심사(335)형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 5. 보장범위지수 산출시 개별상품 위험보험료 기준 : 간편심사(335)형, 40세, 일반암 진단금 1,000만원 / 소액암 진단금 100만원",2025-09-01,대면채널  TM,갱신형,비유니버셜,순수보장
암보험,신한라이프생명,"신한(간편가입)케어받는암보험(무배당, 갱신형)",2025-09-25 17:21:27,-,-,-,-,2.25 %,-,88.5 %,130.2 %,136.7 %,-,-,주계약,암진단급여금,"3,000만원",14700  원,"15,270  원","보험가입금액의 100% (다만, 최초계약의 계약일부터 1년 미만에 지급사유가 발생한 경우 “보험가입금액의 50%”를 지급함)","보험기간 중 피보험자가 “암” 및 “중증 갑상선암” 보장개시일 이후에 “「여성유방암 및 전립선암」 이외의 암” 또는 “중증 갑상선암”으로 진단확정 되었을 때 (다만, 최초 1회의 진단확정에 한함)",신한라이프생명,"신한(간편가입)케어받는암보험(무배당, 갱신형)",1588-5580,"1. 보험기간 : 10년/20년만기 (최대 100세까지 갱신 가능) 2. 가입나이 : (일반심사형)최초계약 15세 ~ 70세, 갱신계약 25~99세(20년만기 35~99세), (간편심사형) 최초계약 30세 ~ 80세, 갱신계약 40~99세(20년만기 50~99세) 3. 보험료 예시기준 : 최초계약, 일반심사형, 주계약 보험가입금액 3,000만원, 특약가입금액 1,000만원, 40세, 20년만기((간편)암주요치료비특약(무배당, 갱신형)의 경우 10년만기), 전기납, 월납 4. 보험가격지수 산출기준 : 일반심사형, 최초계약, 주계약 보험가입금액 3,000만원, 40세, 20년만기, 전기납, 월납 5. 보장범위지수 산출시 개별상품 위험보험료 기준 : 일반심사형, 40세, 일반암 진단금 1,000만원 / 소액암 진단금 100만원",2025-09-01,대면채널  TM,갱신형,비유니버셜,순수보장
