category,company_name,product_name,crawl_date,가격요소주계약기준_계약체결비용지수_계약체결비용지수_남자,가격요소주계약기준_계약체결비용지수_계약체결비용지수_여자,가격요소주계약기준_금리부가방식_및_적용금리_금리연동형_자산연계형_최저보증이율,가격요소주계약기준_금리부가방식_및_적용금리_금리연동형_자산연계형_현재공시이율,가격요소주계약기준_금리부가방식_및_적용금리_금리확정형_확정이율,가격요소주계약기준_보장범위지수_보장범위지수_암입원,가격요소주계약기준_보장범위지수_보장범위지수_암진단,가격요소주계약기준_보험가격지수_보험가격지수_남자,가격요소주계약기준_보험가격지수_보험가격지수_여자,가격요소주계약기준_부가보험료지수_부가보험료지수_남자,가격요소주계약기준_부가보험료지수_부가보험료지수_여자,보장내용_및_보험료_구분_구분_구분,보장내용_및_보험료_급부명칭_급부명칭_급부명칭,보장내용_및_보험료_보험료_보험료_가입금액,보장내용_및_보험료_보험료_보험료_남자,보장내용_및_보험료_보험료_보험료_여자,보장내용_및_보험료_지급금액_지급금액_지급금액,보장내용_및_보험료_지급사유_지급사유_지급사유,보험회사명_보험회사명_보험회사명_보험회사명,상품명_상품명_상품명_상품명,상품운용_대표번호_대표번호_대표번호,상품운용_특이사항_특이사항_특이사항,상품운용_판매일자_판매일자_판매일자,상품운용_판매채널_판매채널_판매채널,상품특징_갱신주기_갱신주기_갱신주기,상품특징_상품특징_상품특징_상품특징,상품특징_유니버셜_유니버셜_유니버셜,상품특징_최저보증사항_최저사망보험_부과방식_최저사망보험_부과방식,상품특징_최저보증사항_최저사망보험금_최저사망보험금,상품특징_최저보증사항_최저해약보험_부과방식_최저해약보험_부과방식,상품특징_최저보증사항_최저해약보험금_최저해약보험금,상품특징_해약환급금_해약환급금_해약환급금
암보험,동양생명,(무)수호천사NEW실속하나로암보험,2025-09-25 16:48:48,-,-,-,-,3.00 %,-,140.9 %,103.1 %,106.4 %,-,-,주계약,제자리암 진단비,"2,000만원",39400  원,"32,400  원",200만원(1년미만 50%),제자리암으로 진단확정 되었을 때(최초1회한),동양생명,(무)수호천사NEW실속하나로암보험,1577-1004,"1. 가입나이: 실속형- 만15세~최고70세, 보장체증형- 만15세~최고70세 2. 보험기간: 실속형: 10, 20, 30년만기, 80, 90, 100세만기, 보장체증형: 20, 30년만기, 80, 90, 100세만기 3. 상품형태: 실속형 / 보장체증형 4. 보험료 예시기준: 실속형, 80세만기, 20년납, 40세, 가입금액 2,000만원 5. 특약 보험료 예시기준: (무)표적항암약물허가치료특약(갱신형)(최초계약, 10년만기, 10년납), (무)특정면역항암약물허가치료특약(갱신형)(최초계약, 5년만기, 5년납), 그 외 특약(80세만기, 20년납) 6. 보험가격지수 예시기준: 실속형, 80세만기, 20년납, 40세, 가입금액 2,000만원 7. 보장범위지수 세부산출 기준 : 개별상품 위험보험료는 삭감기간 1년, 고액치료비관련암진단비 5,000만원, 고액치료비관련암이외의암진단비 1,000만원, 기타피부암, 갑상선암, 제자리암, 경계성종양 진단비 각 200만원 기준으로 산출",2024-04-01,대면채널  TM  기타,비갱신형,,비유니버셜,,,,,순수보장
암보험,동양생명,(무)수호천사NEW실속하나로암보험,2025-09-25 16:48:48,-,-,-,-,3.00 %,-,140.9 %,103.1 %,106.4 %,-,-,주계약,경계성종양 진단비,"2,000만원",39400  원,"32,400  원",200만원(1년미만 50%),경계성종양으로 진단확정 되었을 때(최초1회한),동양생명,(무)수호천사NEW실속하나로암보험,1577-1004,"1. 가입나이: 실속형- 만15세~최고70세, 보장체증형- 만15세~최고70세 2. 보험기간: 실속형: 10, 20, 30년만기, 80, 90, 100세만기, 보장체증형: 20, 30년만기, 80, 90, 100세만기 3. 상품형태: 실속형 / 보장체증형 4. 보험료 예시기준: 실속형, 80세만기, 20년납, 40세, 가입금액 2,000만원 5. 특약 보험료 예시기준: (무)표적항암약물허가치료특약(갱신형)(최초계약, 10년만기, 10년납), (무)특정면역항암약물허가치료특약(갱신형)(최초계약, 5년만기, 5년납), 그 외 특약(80세만기, 20년납) 6. 보험가격지수 예시기준: 실속형, 80세만기, 20년납, 40세, 가입금액 2,000만원 7. 보장범위지수 세부산출 기준 : 개별상품 위험보험료는 삭감기간 1년, 고액치료비관련암진단비 5,000만원, 고액치료비관련암이외의암진단비 1,000만원, 기타피부암, 갑상선암, 제자리암, 경계성종양 진단비 각 200만원 기준으로 산출",2024-04-01,대면채널  TM  기타,비갱신형,,비유니버셜,,,,,순수보장
암보험,동양생명,(무)수호천사NEW실속하나로암보험,2025-09-25 16:48:48,-,-,-,-,3.00 %,-,140.9 %,103.1 %,106.4 %,-,-,특약,(무)방사선항암약물치료특약A2,"1,000만원",1005  원,853  원,"암: 100만원, 기타피부암 또는 갑상선암 : 20만원","'기타피부암 또는 갑상선암'으로 진단확정 되거나 암보장개시일 이후에 '암'으로 진단확정되고, 그 질병의 직접적인 치료를 목적으로 '항암방사선치료'를 받았을 때(각각 최초1회한) ※이외 보장담보는 상품요약서 참조",동양생명,(무)수호천사NEW실속하나로암보험,1577-1004,"1. 가입나이: 실속형- 만15세~최고70세, 보장체증형- 만15세~최고70세 2. 보험기간: 실속형: 10, 20, 30년만기, 80, 90, 100세만기, 보장체증형: 20, 30년만기, 80, 90, 100세만기 3. 상품형태: 실속형 / 보장체증형 4. 보험료 예시기준: 실속형, 80세만기, 20년납, 40세, 가입금액 2,000만원 5. 특약 보험료 예시기준: (무)표적항암약물허가치료특약(갱신형)(최초계약, 10년만기, 10년납), (무)특정면역항암약물허가치료특약(갱신형)(최초계약, 5년만기, 5년납), 그 외 특약(80세만기, 20년납) 6. 보험가격지수 예시기준: 실속형, 80세만기, 20년납, 40세, 가입금액 2,000만원 7. 보장범위지수 세부산출 기준 : 개별상품 위험보험료는 삭감기간 1년, 고액치료비관련암진단비 5,000만원, 고액치료비관련암이외의암진단비 1,000만원, 기타피부암, 갑상선암, 제자리암, 경계성종양 진단비 각 200만원 기준으로 산출",2024-04-01,대면채널  TM  기타,비갱신형,,비유니버셜,,,,,순수보장
암보험,동양생명,(무)수호천사NEW실속하나로암보험,2025-09-25 16:48:48,-,-,-,-,3.00 %,-,140.9 %,103.1 %,106.4 %,-,-,특약,(무)표적항암약물허가치료특약(갱신형),"1,000만원",871  원,929  원,"최초계약의 계약일로부터 1년이상: 1,000만원 / 최초계약의 계약일로부터 1년미만 : 500만원","기타피부암 또는 갑상선암으로 진단확정되거나 암보장개시일 이후에 암으로 진단 확정되고, 그 질병의 직접적인 치료를 목적으로 ""표적항암약물허가치료""를 받았을 때(최초1회한)",동양생명,(무)수호천사NEW실속하나로암보험,1577-1004,"1. 가입나이: 실속형- 만15세~최고70세, 보장체증형- 만15세~최고70세 2. 보험기간: 실속형: 10, 20, 30년만기, 80, 90, 100세만기, 보장체증형: 20, 30년만기, 80, 90, 100세만기 3. 상품형태: 실속형 / 보장체증형 4. 보험료 예시기준: 실속형, 80세만기, 20년납, 40세, 가입금액 2,000만원 5. 특약 보험료 예시기준: (무)표적항암약물허가치료특약(갱신형)(최초계약, 10년만기, 10년납), (무)특정면역항암약물허가치료특약(갱신형)(최초계약, 5년만기, 5년납), 그 외 특약(80세만기, 20년납) 6. 보험가격지수 예시기준: 실속형, 80세만기, 20년납, 40세, 가입금액 2,000만원 7. 보장범위지수 세부산출 기준 : 개별상품 위험보험료는 삭감기간 1년, 고액치료비관련암진단비 5,000만원, 고액치료비관련암이외의암진단비 1,000만원, 기타피부암, 갑상선암, 제자리암, 경계성종양 진단비 각 200만원 기준으로 산출",2024-04-01,대면채널  TM  기타,비갱신형,,비유니버셜,,,,,순수보장
암보험,동양생명,(무)수호천사NEW실속하나로암보험,2025-09-25 16:48:48,-,-,-,-,3.00 %,-,140.9 %,103.1 %,106.4 %,-,-,특약,(무)암(소액암제외)진단비특약A2,"1,000만원",14327  원,"10,995  원","보험가입금액(1년미만 50%, 유방암의 경우 180일 이내 10% 지급)",암보장개시일 이후에 암으로 진단확정되었을 때(최초1회한),동양생명,(무)수호천사NEW실속하나로암보험,1577-1004,"1. 가입나이: 실속형- 만15세~최고70세, 보장체증형- 만15세~최고70세 2. 보험기간: 실속형: 10, 20, 30년만기, 80, 90, 100세만기, 보장체증형: 20, 30년만기, 80, 90, 100세만기 3. 상품형태: 실속형 / 보장체증형 4. 보험료 예시기준: 실속형, 80세만기, 20년납, 40세, 가입금액 2,000만원 5. 특약 보험료 예시기준: (무)표적항암약물허가치료특약(갱신형)(최초계약, 10년만기, 10년납), (무)특정면역항암약물허가치료특약(갱신형)(최초계약, 5년만기, 5년납), 그 외 특약(80세만기, 20년납) 6. 보험가격지수 예시기준: 실속형, 80세만기, 20년납, 40세, 가입금액 2,000만원 7. 보장범위지수 세부산출 기준 : 개별상품 위험보험료는 삭감기간 1년, 고액치료비관련암진단비 5,000만원, 고액치료비관련암이외의암진단비 1,000만원, 기타피부암, 갑상선암, 제자리암, 경계성종양 진단비 각 200만원 기준으로 산출",2024-04-01,대면채널  TM  기타,비갱신형,,비유니버셜,,,,,순수보장
암보험,동양생명,(무)수호천사NEW실속하나로암보험,2025-09-25 16:48:48,-,-,-,-,3.00 %,-,140.9 %,103.1 %,106.4 %,-,-,특약,(무)특정면역항암약물허가치료특약(갱신형),"1,000만원",133  원,217  원,"최초계약의 계약일로부터 1년이상: 1,000만원 / 최초계약의 계약일로부터 1년미만 : 500만원","기타피부암 또는 갑상선암으로 진단확정되거나 암보장개시일 이후에 암으로 진단 확정되고, 그 질병의 직접적인 치료를 목적으로 ""특정면역항암약물허가치료""를 받았을 때(최초1회한)",동양생명,(무)수호천사NEW실속하나로암보험,1577-1004,"1. 가입나이: 실속형- 만15세~최고70세, 보장체증형- 만15세~최고70세 2. 보험기간: 실속형: 10, 20, 30년만기, 80, 90, 100세만기, 보장체증형: 20, 30년만기, 80, 90, 100세만기 3. 상품형태: 실속형 / 보장체증형 4. 보험료 예시기준: 실속형, 80세만기, 20년납, 40세, 가입금액 2,000만원 5. 특약 보험료 예시기준: (무)표적항암약물허가치료특약(갱신형)(최초계약, 10년만기, 10년납), (무)특정면역항암약물허가치료특약(갱신형)(최초계약, 5년만기, 5년납), 그 외 특약(80세만기, 20년납) 6. 보험가격지수 예시기준: 실속형, 80세만기, 20년납, 40세, 가입금액 2,000만원 7. 보장범위지수 세부산출 기준 : 개별상품 위험보험료는 삭감기간 1년, 고액치료비관련암진단비 5,000만원, 고액치료비관련암이외의암진단비 1,000만원, 기타피부암, 갑상선암, 제자리암, 경계성종양 진단비 각 200만원 기준으로 산출",2024-04-01,대면채널  TM  기타,비갱신형,,비유니버셜,,,,,순수보장
암보험,메트라이프생명,무배당 360 암보험(갱신형),2025-09-25 16:48:48,-,-,-,-,2.75 %,-,99.6 %,139.5 %,494.2 %,-,-,주계약,암진단 보험금,"3,000만원",15000  원,"9,900  원","3,000만원","피보험자가 보험기간 중 암보장개시일 이후에“암”(다만, “유방암 또는 남녀생식기관련암”, “기타피부암”, “중증 이외 갑상선암”및“대장점막내암”제외)으로 진단확정되었을 때 (다만, 최초 1회에 한함)",메트라이프생명,무배당 360 암보험(갱신형),1588-9600,"1. 가입연령 : 만15세~70세 2. 보험기간 및 납입기간 : 20년만기 전기납, 최초계약기준 3. 보험가입금액 : 1,000만원~ 1억원 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 40세, 가입금액 3천만원 5. 보험료 예시 기준 : 주계약가입금액 3,000만원 / 의무부가특약 2종 - 무배당 360 3대특정암진단특약(갱신형) 및 무배당 360 소액암진단특약(갱신형) 보험가입금액 각 3,000만원, 600만원 / 40세 남,여 / 20년만기 20년납 월납 최초계약기준 주계약 : 남자 15,000 / 여자 9,900원 무배당 360 3대특정암진단특약(갱신형) : 남자 1,200원, 여자 13,200원 무배당 360 소액암진단특약(갱신형) : 남자 840원, 여자 2,820원 6. 보장범위지수 세부산출 기준 : 40세남, 10년만기, 전기납, 월납, 최초계약기준 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 유방암및남녀생식기암진단보험금 1,000만원, 소액암진단보험금 1,000만원 기준으로 산출.",2025-04-01,대면채널,갱신형,,비유니버셜,,,,,순수보장
암보험,메트라이프생명,무배당 360 암보험(갱신형),2025-09-25 16:48:48,-,-,-,-,2.75 %,-,99.6 %,139.5 %,494.2 %,-,-,특약,무배당 360 3대특정암진단특약(갱신형),"3,000만원",1200  원,"13,200  원","최초계약의 계약일부터 1년 이상 : 3,000만원, 최초계약의 계약일부터 1년 미만 : 1,500만원","피보험자가 보험기간 중 암보장개시 일 이후에“유방암, 남녀생식기관련 암 또는 대장점막내암”으로 진단 확정되었을 때 (최초 1회에 한하여 지급",메트라이프생명,무배당 360 암보험(갱신형),1588-9600,"1. 가입연령 : 만15세~70세 2. 보험기간 및 납입기간 : 20년만기 전기납, 최초계약기준 3. 보험가입금액 : 1,000만원~ 1억원 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 40세, 가입금액 3천만원 5. 보험료 예시 기준 : 주계약가입금액 3,000만원 / 의무부가특약 2종 - 무배당 360 3대특정암진단특약(갱신형) 및 무배당 360 소액암진단특약(갱신형) 보험가입금액 각 3,000만원, 600만원 / 40세 남,여 / 20년만기 20년납 월납 최초계약기준 주계약 : 남자 15,000 / 여자 9,900원 무배당 360 3대특정암진단특약(갱신형) : 남자 1,200원, 여자 13,200원 무배당 360 소액암진단특약(갱신형) : 남자 840원, 여자 2,820원 6. 보장범위지수 세부산출 기준 : 40세남, 10년만기, 전기납, 월납, 최초계약기준 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 유방암및남녀생식기암진단보험금 1,000만원, 소액암진단보험금 1,000만원 기준으로 산출.",2025-04-01,대면채널,갱신형,,비유니버셜,,,,,순수보장
암보험,메트라이프생명,무배당 360 암보험(갱신형),2025-09-25 16:48:48,-,-,-,-,2.75 %,-,99.6 %,139.5 %,494.2 %,-,-,특약,무배당 360 소액암진단특약(갱신형),600만원,840  원,"2,820  원","최초계약의 계약일부터 1 년 이상 : 600만원, 최초계약의 계약일부터 1 년 미만 : 300만원","피보험자가 보험기간 중 “기타피부 암”, “중증 이외 갑상선암”, “제자리암” 또는“경계성종양”으 로 진단확정되었을 때 (다만, 각각 최초 1회에 한하여 지급)",메트라이프생명,무배당 360 암보험(갱신형),1588-9600,"1. 가입연령 : 만15세~70세 2. 보험기간 및 납입기간 : 20년만기 전기납, 최초계약기준 3. 보험가입금액 : 1,000만원~ 1억원 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 40세, 가입금액 3천만원 5. 보험료 예시 기준 : 주계약가입금액 3,000만원 / 의무부가특약 2종 - 무배당 360 3대특정암진단특약(갱신형) 및 무배당 360 소액암진단특약(갱신형) 보험가입금액 각 3,000만원, 600만원 / 40세 남,여 / 20년만기 20년납 월납 최초계약기준 주계약 : 남자 15,000 / 여자 9,900원 무배당 360 3대특정암진단특약(갱신형) : 남자 1,200원, 여자 13,200원 무배당 360 소액암진단특약(갱신형) : 남자 840원, 여자 2,820원 6. 보장범위지수 세부산출 기준 : 40세남, 10년만기, 전기납, 월납, 최초계약기준 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 유방암및남녀생식기암진단보험금 1,000만원, 소액암진단보험금 1,000만원 기준으로 산출.",2025-04-01,대면채널,갱신형,,비유니버셜,,,,,순수보장
암보험,메트라이프생명,무배당 360 암보험(갱신형),2025-09-25 16:48:48,-,-,-,-,2.75 %,-,99.6 %,139.5 %,494.2 %,-,-,특약,무배당 360 위암및식도암진단특약(갱신형),"3,000만원",2610  원,"1,440  원","최초계약의 계약일부터 1년 이상 : 3,000만원 최초계약의 계약일부터 1년 미만 : 1,500만원",피보험자가 보험기간 중 암보장개시일 이후에“위암 및 식도암”으로 진단 확정되었을 때 (최초 1회에 한하여 지급),메트라이프생명,무배당 360 암보험(갱신형),1588-9600,"1. 가입연령 : 만15세~70세 2. 보험기간 및 납입기간 : 20년만기 전기납, 최초계약기준 3. 보험가입금액 : 1,000만원~ 1억원 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 40세, 가입금액 3천만원 5. 보험료 예시 기준 : 주계약가입금액 3,000만원 / 의무부가특약 2종 - 무배당 360 3대특정암진단특약(갱신형) 및 무배당 360 소액암진단특약(갱신형) 보험가입금액 각 3,000만원, 600만원 / 40세 남,여 / 20년만기 20년납 월납 최초계약기준 주계약 : 남자 15,000 / 여자 9,900원 무배당 360 3대특정암진단특약(갱신형) : 남자 1,200원, 여자 13,200원 무배당 360 소액암진단특약(갱신형) : 남자 840원, 여자 2,820원 6. 보장범위지수 세부산출 기준 : 40세남, 10년만기, 전기납, 월납, 최초계약기준 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 유방암및남녀생식기암진단보험금 1,000만원, 소액암진단보험금 1,000만원 기준으로 산출.",2025-04-01,대면채널,갱신형,,비유니버셜,,,,,순수보장
암보험,메트라이프생명,무배당 360 암보험(갱신형),2025-09-25 16:48:48,-,-,-,-,2.75 %,-,99.6 %,139.5 %,494.2 %,-,-,특약,무배당 360 폐암및후두암진단특약(갱신형),"3,000만원",1320  원,"1,080  원","최초계약의 계약일부터 1년 이상 : 3,000만원 최초계약의 계약일부터 1년 미만 : 1,500만원",피보험자가 보험기간 중 암보장개시일 이후에“폐암 및 후두암”으로 진단 확정되었을 때 (최초 1회에 한하여 지급),메트라이프생명,무배당 360 암보험(갱신형),1588-9600,"1. 가입연령 : 만15세~70세 2. 보험기간 및 납입기간 : 20년만기 전기납, 최초계약기준 3. 보험가입금액 : 1,000만원~ 1억원 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 40세, 가입금액 3천만원 5. 보험료 예시 기준 : 주계약가입금액 3,000만원 / 의무부가특약 2종 - 무배당 360 3대특정암진단특약(갱신형) 및 무배당 360 소액암진단특약(갱신형) 보험가입금액 각 3,000만원, 600만원 / 40세 남,여 / 20년만기 20년납 월납 최초계약기준 주계약 : 남자 15,000 / 여자 9,900원 무배당 360 3대특정암진단특약(갱신형) : 남자 1,200원, 여자 13,200원 무배당 360 소액암진단특약(갱신형) : 남자 840원, 여자 2,820원 6. 보장범위지수 세부산출 기준 : 40세남, 10년만기, 전기납, 월납, 최초계약기준 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 유방암및남녀생식기암진단보험금 1,000만원, 소액암진단보험금 1,000만원 기준으로 산출.",2025-04-01,대면채널,갱신형,,비유니버셜,,,,,순수보장
